timestamp,message
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  Going to connect to ODBC connection string: Driver={PostgreSQL Unicode(x64)};Server=pgaurora-instance-1.crco8oc6go5j.ap-southeast-1.rds.amazonaws.com;Port=5432;Database=postgres;UseDeclareFetch=1;Fetch=10000;Uid=postgres;  (postgres_endpoint_util.c:262)
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  Column 'RequestData' is unsupported in table def 'dbo.IntegrationLogs' since the LOB support is disabled  (metadatamanager.c:3096)
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  Column 'ResponseData' is unsupported in table def 'dbo.IntegrationLogs' since the LOB support is disabled  (metadatamanager.c:3096)
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  Sent unloaded record 1 to internal queue  (streamcomponent.c:3015)
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  (postgres_endpoint_unload.c:181)
1756447195000,"2025-08-29T05:59:55 [TARGET_LOAD     ]I:  Using object mapping to create table. Object Mapping table name is ""LoanApp-IntegrationLogs-dev"". Source table name is ""IntegrationLogs""  (dynamodb_table_requests.c:81)"
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  REPLICA IDENTITY information for table 'dbo'.'IntegrationLogs': Query status='Success' Type='DEFAULT' Description='Old values of the Primary Key columns (if any) will be captured.'  (postgres_endpoint_unload.c:194)
1756447195000,2025-08-29T05:59:55 [TARGET_LOAD     ]I:  Loading table using single thread  (dynamodb_load.c:427)
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  Going to connect to ODBC connection string: Driver={PostgreSQL Unicode(x64)};Server=pgaurora-instance-1.crco8oc6go5j.ap-southeast-1.rds.amazonaws.com;Port=5432;Database=postgres;UseDeclareFetch=1;Fetch=10000;Uid=postgres;  (postgres_endpoint_util.c:262)
1756447195000,2025-08-29T05:59:55 [SOURCE_CAPTURE  ]I:  Source database version number is: 160006  (postgres_endpoint_util.c:668)
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  PostgreSQL database server encoding is 'UTF8'  (postgres_endpoint_imp.c:1091)
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  Postgres Endpoint created using default mode  (postgres_endpoint_imp.c:1178)
1756447195000,2025-08-29T05:59:55 [TASK_MANAGER    ]I:  Starting component st_2_3HL2KDSIXJACFF7AC44YYMO6JE  (subtask.c:1449)
1756447195000,2025-08-29T05:59:55 [TASK_MANAGER    ]I:  Starting component st_2_FTWLNA5U5NDAXOBILK5DTFW2X4  (subtask.c:1449)
1756447195000,"2025-08-29T05:59:55 [TARGET_LOAD     ]I:  No records received to load or apply on target , waiting for data from upstream  (streamcomponent.c:2013)"
1756447195000,"2025-08-29T05:59:55 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'Payments' ID = 2, order = 0  (tasktablesmanager.c:1918)"
1756447195000,2025-08-29T05:59:55 [SORTER          ]I:  Start collecting changes for table id = 2  (sorter_transaction.c:2317)
1756447195000,2025-08-29T05:59:55 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'Payments' (Id = 2) by subtask 2. Start load timestamp 00063D7ABB10AA80  (replicationtask_util.c:755)
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  Sent unloaded record 1 to internal queue  (streamcomponent.c:3015)
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  (postgres_endpoint_unload.c:181)
1756447195000,"2025-08-29T05:59:55 [TARGET_LOAD     ]I:  Using object mapping to create table. Object Mapping table name is ""LoanApp-Payments-dev"". Source table name is ""Payments""  (dynamodb_table_requests.c:81)"
1756447195000,2025-08-29T05:59:55 [TARGET_LOAD     ]I:  Loading table using single thread  (dynamodb_load.c:427)
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  REPLICA IDENTITY information for table 'dbo'.'Payments': Query status='Success' Type='DEFAULT' Description='Old values of the Primary Key columns (if any) will be captured.'  (postgres_endpoint_unload.c:194)
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'Payments' (Id = 2). 24903 rows sent.  (streamcomponent.c:3875)
1756447374000,"2025-08-29T06:02:54 [TARGET_APPLY    ]I:  No records received to load or apply on target , waiting for data from upstream  (streamcomponent.c:2013)"
1756447374000,"2025-08-29T06:02:54 [SORTER          ]I:  No records received to load or apply on target , waiting for data from upstream  (streamcomponent.c:2013)"
1756447374000,2025-08-29T06:02:54 [SOURCE_CAPTURE  ]I:  Sent captured record 0 to internal queue from Source  (streamcomponent.c:3006)
1756447374000,"2025-08-29T06:02:54 [TARGET_LOAD     ]I:  Received records to load or apply on target, reading data from upstream  (streamcomponent.c:2007)"
1756447375000,2025-08-29T06:02:55 [SOURCE_CAPTURE  ]I:  No Event fetched from wal log  (postgres_endpoint_wal_engine.c:1445)
1756447376000,"2025-08-29T06:02:56 [TARGET_LOAD     ]I:  Received records to load or apply on target, reading data from upstream  (streamcomponent.c:2007)"
1756447554000,"2025-08-29T06:05:54 [TARGET_APPLY    ]I:  No records received to load or apply on target , waiting for data from upstream  (streamcomponent.c:2013)"
1756447554000,"2025-08-29T06:05:54 [SORTER          ]I:  No records received to load or apply on target , waiting for data from upstream  (streamcomponent.c:2013)"
1756447555000,2025-08-29T06:05:55 [SOURCE_CAPTURE  ]I:  Sent captured record 0 to internal queue from Source  (streamcomponent.c:3006)
1756447555000,"2025-08-29T06:05:55 [TARGET_LOAD     ]I:  Received records to load or apply on target, reading data from upstream  (streamcomponent.c:2007)"
1756447556000,2025-08-29T06:05:56 [SOURCE_CAPTURE  ]I:  No Event fetched from wal log  (postgres_endpoint_wal_engine.c:1445)
1756447557000,"2025-08-29T06:05:57 [TARGET_LOAD     ]I:  Received records to load or apply on target, reading data from upstream  (streamcomponent.c:2007)"
