timestamp,message
1756451234000,2025-08-29T07:07:14 [SORTER          ]I:  Start collecting changes for table id = 2  (sorter_transaction.c:2317)
1756451234000,2025-08-29T07:07:14 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'Payments' (Id = 2) by subtask 1. Start load timestamp 00063D7BABCEEA40  (replicationtask_util.c:755)
1756451234000,2025-08-29T07:07:14 [SOURCE_CAPTURE  ]I:  Source database version number is: 160006  (postgres_endpoint_util.c:668)
1756451234000,2025-08-29T07:07:14 [SOURCE_UNLOAD   ]I:  PostgreSQL database server encoding is 'UTF8'  (postgres_endpoint_imp.c:1091)
1756451234000,2025-08-29T07:07:14 [SOURCE_UNLOAD   ]I:  Postgres Endpoint created using default mode  (postgres_endpoint_imp.c:1178)
1756451234000,2025-08-29T07:07:14 [TASK_MANAGER    ]I:  Starting component st_2_FTWLNA5U5NDAXOBILK5DTFW2X4  (subtask.c:1449)
1756451234000,2025-08-29T07:07:14 [TASK_MANAGER    ]I:  Starting component st_2_3HL2KDSIXJACFF7AC44YYMO6JE  (subtask.c:1449)
1756451234000,2025-08-29T07:07:14 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  (postgres_endpoint_unload.c:181)
1756451234000,"2025-08-29T07:07:14 [TARGET_LOAD     ]I:  Using object mapping to create table. Object Mapping table name is ""LoanApp-Payments-dev"". Source table name is ""Payments""  (dynamodb_table_requests.c:81)"
1756451234000,"2025-08-29T07:07:14 [TARGET_LOAD     ]I:  No records received to load or apply on target , waiting for data from upstream  (streamcomponent.c:2013)"
1756451234000,2025-08-29T07:07:14 [SOURCE_UNLOAD   ]I:  REPLICA IDENTITY information for table 'dbo'.'Payments': Query status='Success' Type='DEFAULT' Description='Old values of the Primary Key columns (if any) will be captured.'  (postgres_endpoint_unload.c:194)
1756451234000,2025-08-29T07:07:14 [TARGET_LOAD     ]I:  Loading table using single thread  (dynamodb_load.c:427)
1756451234000,2025-08-29T07:07:14 [TARGET_LOAD     ]E:  Object mapping doesn't have a hash key [1025900]  (dynamodb_transformation.c:516)
1756451234000,2025-08-29T07:07:14 [TARGET_LOAD     ]E:  Encountered a non-data error. Failing table. [1025900]  (dynamodb_load.c:490)
1756451234000,2025-08-29T07:07:14 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'Payments' (Id = 2). 3469 rows sent.  (streamcomponent.c:3875)
1756451234000,2025-08-29T07:07:14 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'Payments' (Id = 2). 0 rows received. 0 rows skipped. Volume transferred 0.  (streamcomponent.c:4168)
1756451234000,2025-08-29T07:07:14 [PERFORMANCE     ]I:  End load handler time for dbo.Payments = 1 microseconds  (endpointshell.c:3062)
1756451234000,2025-08-29T07:07:14 [PERFORMANCE     ]I:  Total load time for dbo.Payments = 10243 microseconds  (endpointshell.c:3064)
1756451234000,2025-08-29T07:07:14 [TASK_MANAGER    ]W:  Table 'dbo'.'Payments' was errored/suspended (subtask 1 thread 1).   (replicationtask.c:3068)
1756451234000,2025-08-29T07:07:14 [TASK_MANAGER    ]I:  Subtask #1 ended  (replicationtask_util.c:595)
1756451234000,2025-08-29T07:07:14 [TASK_MANAGER    ]I:  Subtask #2 ended  (replicationtask_util.c:595)
